0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0.017191131160726434,0.016803162767787372,0.017081405070052954,0.017977859148099327,0.01919764867631043,0.01857369836659957,0.016992020840123273,0.01705757861861088,0.01752069959373232,0.017597647543730312,0.01800794091773516,0.01880941995575803,0.01873645720363509,0.01878546404004075,0.019060889628681237,0.018767717276828022,0.018553260796180554,0.018258990406449332,0.018163884784034537,0.017147237598978304,0.014099737520978917,0.01353464572994471,0.010276648151352657,0.011154603170877879,0.007062447838374051
0.025521933235366345,0.0247473519911048,0.024940269080888606,0.02569564663204366,0.026925474503410648,0.02620638941355836,0.024215503003106854,0.024214427299689263,0.024554158485103877,0.02475814862152094,0.025474496146571914,0.026290985937503484,0.02614491477337871,0.026175707278137193,0.02628655593341045,0.025853877832399556,0.025361575330337827,0.02472857150942276,0.024541226785802627,0.023557747572192037,0.019252062236212283,0.01766052302876706,0.01384293773109403,0.014693175556562665,0.009299104855192013
0.014465356357277874,0.013952102881126997,0.014578224721870509,0.015757843858438904,0.017728744058423587,0.01722042162585762,0.01530627686453616,0.015127246687615982,0.01542183042516149,0.015460495530350745,0.015686800177410684,0.016532715707219068,0.016205825972784856,0.01604661443993478,0.016376622942051708,0.015912765525287628,0.015597525721223748,0.01538084979495052,0.016019741689713724,0.014692808976073057,0.011468984314963793,0.011531332747751158,0.008334765023714078,0.008837527976338985,0.005405078791840002
0.010440618035658981,0.01002490367270432,0.01073036067066827,0.012044223650822972,0.01424316694976431,0.013805828316698123,0.011958155150573519,0.011780362275268758,0.012083038077156686,0.012081334848622087,0.012161144650546534,0.012987077669029177,0.012629272442203297,0.012373542760757254,0.012790449175238553,0.012316913124400404,0.012069158686563572,0.011991089431331805,0.012845672714437395,0.01147576986196766,0.00868539375596981,0.009302732923609449,0.00637944212394307,0.006809996912952003,0.00395502571084842
0.010433177513353535,0.010012019743988873,0.01069083378280633,0.011984975178839353,0.014118578089982346,0.013694855436295126,0.011871450317359256,0.011699036028407706,0.012008674870315414,0.012028227276627402,0.012121523571646583,0.01295449398162022,0.012602338859264697,0.012353071871194613,0.012771145213532438,0.012296585038401305,0.012042677010657818,0.011964689078987664,0.012808589526389797,0.011451990161524862,0.008646268105987575,0.009236670543075897,0.0063486330203675,0.00677270818869494,0.003844938319798595
0.010482297367819636,0.01006180388411257,0.010748178627544555,0.012054893039424645,0.014225499003991948,0.01381230503350824,0.011961760590220215,0.01178051479085318,0.012075175210348314,0.012103319333124897,0.012196292263886169,0.01304832952623353,0.012695897329577505,0.012451171601287192,0.012872014468212735,0.012398924750082044,0.012146164764909812,0.012065073664706357,0.012879828336948264,0.011503867943109961,0.008691794264054226,0.009278721508324012,0.006386077357264318,0.00678396931639947,0.0038950735942678847
0.010611734504806932,0.010188557469171081,0.010894148622149291,0.012214311564379052,0.01438087742905647,0.013969090821250725,0.012104710964013981,0.01190855101221985,0.012212780137284525,0.012240325717151312,0.012348828496085661,0.013222233694652802,0.012869096535410077,0.012639410618303619,0.013062925339735104,0.012592347652965692,0.012335122872661305,0.012244249302135803,0.013042186595120044,0.01164151217718234,0.008812854219543174,0.009365162135778588,0.006456781497548009,0.006869750523713152,0.0039895933909397125
0.010876029288659184,0.010441027402242939,0.01115518577217877,0.012480777127180228,0.014658064021470992,0.014235550423947512,0.012357774984915321,0.0121719842055833,0.01246659347064034,0.012479752982360226,0.012597337205039236,0.013454614026941696,0.013103878228482895,0.012863332019070948,0.013284696674258144,0.01281776078330197,0.012559582972483966,0.012453307119356534,0.013239119610585869,0.011837040636924851,0.008970121713750983,0.009497108533044455,0.0065786353289456,0.007000499375694316,0.004109328236956411
0.011237967538394485,0.010786763317262827,0.011473731292011848,0.012745684169590701,0.014836627310062165,0.014408314516616725,0.012571312810432866,0.012373857484421078,0.012684396298190792,0.01269623869445045,0.012823940462951416,0.013681672084640169,0.013344585492769307,0.013124355814114875,0.013523736873417866,0.01306529771043978,0.01280612197871002,0.012680091619158944,0.013427547134128824,0.012063987663061654,0.009140784817102534,0.009556885025226902,0.006664751827735544,0.007093927266120907,0.004193911779165122
0.011909808747291948,0.011435085031695397,0.01211527359003313,0.013339224458339299,0.015354999227517962,0.014919427573129829,0.01308109209323408,0.012887240520364194,0.013202389815101342,0.013232445606593484,0.013394176483093262,0.014273078044618895,0.01394430409226294,0.013749307802802535,0.014130590514849313,0.013676584630690377,0.013404727854820192,0.013242086077051664,0.013914045615166265,0.01256291922943036,0.009546375107287765,0.009812579547890691,0.006897832503714401,0.007343732702403443,0.004410572706369474
