0,1,2,3,4,5,6,7,8,9,10,11,12
0.01823998575354345,0.015854622966201156,0.015646690442742073,0.01626437829372426,0.016498882101928913,0.016363936935806605,0.012454833702632047,0.009631905278442297,0.010742373884708651,0.011159988496482387,0.013362406796285892,0.006325640454720889,0.015083592544947566
0.027961693071966352,0.024940956260041357,0.025240102700279068,0.025827796801406525,0.02476242086082917,0.023804871102989778,0.017913920755107372,0.013882698109951115,0.015254324225558983,0.015731296979108505,0.018677397546630867,0.009765008777367095,0.022642586930908704
0.018457052557669894,0.016543867461143055,0.015739141912319732,0.016022881547072144,0.016243753303023016,0.016157058172444942,0.012235572914894166,0.010040693466251888,0.011481371699630646,0.012275674050224056,0.014571423207993482,0.0064249036554507016,0.015611459975764543
0.014372129844178549,0.012861403089949345,0.011751904700273945,0.011922916223950605,0.01260126669312069,0.01278442981428136,0.009657748520028323,0.008110490322724201,0.009476752860864022,0.010326037869479355,0.012295453767988358,0.005004124143285228,0.012427695295216321
0.014273924467372155,0.012736787590471296,0.011686861719743842,0.011870775842028088,0.012450053286271124,0.012569168270740021,0.009439176026594895,0.007882107724928275,0.009222568844428673,0.010115571957789896,0.01210531034210399,0.004938033529264196,0.012497286192691009
0.014398104056679269,0.012820994234020734,0.01175248964128848,0.011925403058243618,0.012510466902796464,0.012658794752212392,0.009527296530044565,0.007952506437852183,0.009302178976115303,0.010188727954265397,0.012178211657025588,0.004963317562703383,0.01250792971722317
0.014633466683392753,0.013079036086911138,0.011996375296423918,0.012145833453289494,0.012721368381116168,0.012880298917245124,0.009706669649303404,0.008116005929692928,0.009497477734698495,0.01037452702006701,0.01238649266138056,0.005042825841516281,0.012661589521317886
0.014810301789212364,0.013226173174492923,0.012216165842670646,0.012375802779175165,0.012919980272035595,0.01303520435079404,0.009811289972891477,0.008168106891711243,0.009549818969845225,0.010425462324324234,0.012455086986672295,0.00511750515586761,0.012847724665805593
0.015143606317036106,0.01348663590901522,0.012555445878671972,0.01274686915950264,0.013226521881114369,0.013294986612559467,0.00998409447651655,0.008285419673365855,0.009653543367128092,0.010514117253565443,0.012550398246510748,0.005192810254336743,0.013079753820752885
0.015931589194661384,0.014215164721787143,0.013333197316798287,0.013525307126918898,0.01394022351491826,0.013986192402734042,0.010524740917450221,0.008739414045153673,0.010149989919023586,0.011039377113046268,0.01315716260454527,0.0055133967845291485,0.013781938053030456
0.017441215144211587,0.01558876054551444,0.014807120163189856,0.015010341693669034,0.015300025385570591,0.015283206203761824,0.011545023762047633,0.00959386435214674,0.011056667576314115,0.011968984700114411,0.014242883419109753,0.0061511387601701365,0.015123507441500155
0.019558851034363025,0.0175240621060817,0.016844074538513144,0.017109210625260187,0.01718037730856128,0.016985206869559694,0.012883238950123787,0.01066242269414612,0.012124038019729423,0.013065688353410737,0.015534261496963667,0.007098164232826238,0.01669173718215935
0.023783240694718728,0.02282814407006113,0.01929088594896549,0.020866630497607543,0.022963054659736973,0.023802949147580885,0.019549538847072053,0.01536006412466441,0.01708469650883742,0.01664196166193844,0.018423351388072218,0.010338476559140074,0.014292456527794286
