0,1,2,3,4,5,6,7,8,9,10,11,12
0.5646666666666667,0.5363333333333332,0.5046666666666666,0.4876666666666667,0.4556666666666666,0.4243333333333334,0.39199999999999996,0.3803333333333333,0.37600000000000006,0.35800000000000004,0.3413333333333334,0.3423333333333333,0.3676666666666667
0.5193333333333334,0.5436666666666666,0.5506666666666666,0.538,0.5056666666666666,0.4716666666666667,0.44899999999999995,0.44333333333333336,0.42033333333333334,0.3803333333333334,0.357,0.3543333333333334,0.379
0.465,0.508,0.5416666666666666,0.5533333333333333,0.54,0.5173333333333333,0.49333333333333335,0.48533333333333334,0.45733333333333337,0.4106666666666666,0.38866666666666666,0.384,0.39999999999999997
0.334,0.3626666666666667,0.4053333333333334,0.42133333333333334,0.42366666666666664,0.42833333333333334,0.42533333333333334,0.42366666666666664,0.41666666666666674,0.39599999999999996,0.3726666666666667,0.3676666666666667,0.368
0.31833333333333336,0.3436666666666666,0.4013333333333333,0.4136666666666666,0.42033333333333334,0.43,0.44366666666666676,0.44366666666666665,0.445,0.44933333333333336,0.433,0.4266666666666667,0.42200000000000004
0.32766666666666666,0.3556666666666667,0.428,0.4453333333333333,0.4603333333333333,0.475,0.49133333333333334,0.4976666666666667,0.5066666666666667,0.5186666666666666,0.5103333333333334,0.5036666666666667,0.4863333333333333
0.32900000000000007,0.35633333333333334,0.42799999999999994,0.44866666666666677,0.44666666666666666,0.45966666666666667,0.4633333333333333,0.47333333333333333,0.47900000000000004,0.5196666666666666,0.5239999999999999,0.518,0.5256666666666666
